timestamp_us,raw_mag,filtered,ax,ay,az
12988180,0.923,-0.136,-0.244,0.851,0.261
12998180,0.917,-0.15,-0.244,0.844,0.264
13009036,0.89,-0.163,-0.241,0.815,0.266
13018327,0.881,-0.176,-0.238,0.802,0.276
13028164,0.888,-0.185,-0.235,0.807,0.287
13038180,0.883,-0.19,-0.221,0.801,0.299
13048165,0.894,-0.192,-0.218,0.813,0.302
13058320,0.893,-0.191,-0.209,0.812,0.309
13068208,0.92,-0.185,-0.196,0.849,0.295
13078180,0.954,-0.173,-0.199,0.888,0.288
13088180,0.972,-0.156,-0.2,0.908,0.283
13098180,0.997,-0.137,-0.219,0.937,0.262
13108180,1.05,-0.112,-0.235,0.981,0.29
13118180,1.076,-0.084,-0.243,1.006,0.292
13128180,1.123,-0.052,-0.238,1.057,0.297
13138180,1.17,-0.017,-0.245,1.105,0.295
13148180,1.19,0.018,-0.252,1.125,0.296
13158180,1.231,0.052,-0.241,1.171,0.293
13168180,1.251,0.084,-0.226,1.192,0.303
13178180,1.246,0.111,-0.216,1.192,0.293
13188180,1.231,0.128,-0.199,1.179,0.296
13198180,1.301,0.147,-0.201,1.252,0.291
13208180,1.346,0.173,-0.207,1.299,0.282
13218980,1.46,0.21,-0.211,1.417,0.28
13228208,1.56,0.26,-0.177,1.521,0.298
13238180,1.58,0.311,-0.14,1.544,0.306
13248180,1.549,0.347,-0.092,1.506,0.35
13258180,1.442,0.356,-0.108,1.391,0.363
13268180,1.391,0.343,-0.112,1.337,0.367
13278180,1.238,0.307,-0.104,1.182,0.353
13288180,1.12,0.247,-0.105,1.067,0.325
13298180,1.068,0.179,-0.12,1.013,0.315
13308180,0.962,0.107,-0.154,0.907,0.281
13318261,0.908,0.032,-0.183,0.851,0.259
13328320,0.904,-0.032,-0.211,0.838,0.264
13338208,0.913,-0.082,-0.201,0.855,0.246
13348180,0.974,-0.111,-0.196,0.917,0.262
13358180,0.989,-0.125,-0.194,0.932,0.268
13368180,1.052,-0.126,-0.208,0.995,0.269
13378180,1.109,-0.112,-0.204,1.054,0.275
13388180,1.148,-0.09,-0.214,1.09,0.291
13398180,1.195,-0.062,-0.223,1.142,0.273
13408180,1.244,-0.029,-0.208,1.196,0.271
13418180,1.277,0.005,-0.213,1.225,0.292
13428311,1.288,0.037,-0.211,1.235,0.297
13438208,1.282,0.062,-0.215,1.225,0.312
13448180,1.282,0.081,-0.202,1.229,0.3
13458180,1.242,0.09,-0.213,1.194,0.267
13468180,1.205,0.087,-0.2,1.16,0.26
13478319,1.183,0.078,-0.198,1.138,0.257
13488208,1.125,0.062,-0.184,1.085,0.233
13498180,1.078,0.036,-0.157,1.044,0.215
13508180,1.059,0.009,-0.16,1.025,0.215
13518181,1.009,-0.02,-0.145,0.971,0.232
13528252,0.975,-0.052,-0.126,0.938,0.234
13538228,0.96,-0.081,-0.114,0.92,0.25
13548180,0.902,-0.112,-0.124,0.851,0.274
13558180,0.87,-0.145,-0.118,0.821,0.263
13568180,0.86,-0.174,-0.131,0.808,0.264
13578180,0.816,-0.201,-0.13,0.766,0.25
13588180,0.808,-0.226,-0.135,0.757,0.247
13598180,0.776,-0.249,-0.144,0.724,0.239
13608180,0.763,-0.269,-0.164,0.706,0.237
13618180,0.754,-0.286,-0.169,0.69,0.251
13628573,0.752,-0.297,-0.191,0.684,0.246
13638208,0.783,-0.301,-0.228,0.695,0.279
13648180,0.796,-0.296,-0.261,0.693,0.292
13658180,0.816,-0.286,-0.262,0.717,0.288
13668180,0.798,-0.276,-0.241,0.706,0.285
13678180,0.793,-0.269,-0.225,0.701,0.294
13688180,0.782,-0.262,-0.216,0.689,0.299
13698180,0.791,-0.256,-0.224,0.702,0.289
13708180,0.796,-0.247,-0.242,0.701,0.292
13718179,0.815,-0.236,-0.25,0.718,0.293
13728268,0.837,-0.22,-0.258,0.734,0.308
13738319,0.842,-0.204,-0.257,0.734,0.321
13748207,0.867,-0.186,-0.255,0.764,0.322
13758180,0.885,-0.166,-0.238,0.789,0.322
13768180,0.91,-0.144,-0.231,0.813,0.336
13778180,0.941,-0.12,-0.232,0.846,0.341
13788180,0.977,-0.092,-0.243,0.882,0.343
13798180,0.989,-0.065,-0.241,0.893,0.35
13808180,1.022,-0.038,-0.223,0.935,0.348
13818180,1.085,-0.006,-0.2,1.015,0.328
13828180,1.133,0.031,-0.189,1.067,0.33
13838311,1.207,0.073,-0.171,1.153,0.313
13848208,1.243,0.118,-0.146,1.195,0.312
13858181,1.239,0.155,-0.132,1.195,0.298
13868181,1.214,0.179,-0.111,1.168,0.311
13878180,1.182,0.19,-0.09,1.134,0.32
13888181,1.169,0.192,-0.085,1.12,0.324
13898180,1.147,0.188,-0.079,1.092,0.344
13908180,1.137,0.18,-0.084,1.075,0.362
13918180,1.131,0.171,-0.068,1.068,0.366
13928869,1.098,0.158,-0.038,1.031,0.376
13938320,1.089,0.142,-0.004,1.025,0.368
13948209,1.08,0.126,-0.003,1.021,0.355
13958180,1.087,0.113,-0.018,1.047,0.292
13968180,1.141,0.108,-0.074,1.112,0.243
13978180,1.167,0.113,-0.118,1.138,0.229
13987885,1.256,0.129,-0.161,1.227,0.212
13998208,1.329,0.158,-0.171,1.298,0.227
14008180,1.359,0.191,-0.163,1.326,0.248
14018180,1.364,0.219,-0.183,1.325,0.267
14028181,1.331,0.236,-0.203,1.285,0.283
14038244,1.273,0.237,-0.198,1.222,0.296
14048224,1.204,0.222,-0.204,1.142,0.322
14058180,1.122,0.191,-0.183,1.064,0.305
14068180,1.089,0.153,-0.191,1.029,0.302
14078180,1.01,0.11,-0.195,0.949,0.286
14088180,0.971,0.062,-0.186,0.908,0.289
14098180,0.958,0.018,-0.207,0.887,0.296
14108180,0.936,-0.019,-0.202,0.866,0.29
14118180,0.955,-0.049,-0.215,0.874,0.318
14128180,0.947,-0.07,-0.197,0.868,0.323
14138250,0.951,-0.086,-0.191,0.872,0.329
14148320,0.937,-0.099,-0.2,0.861,0.312
14158247,0.935,-0.111,-0.21,0.857,0.311
14168181,0.922,-0.12,-0.216,0.843,0.306
14178180,0.942,-0.126,-0.221,0.863,0.307
14188180,0.957,-0.125,-0.218,0.882,0.301
14198312,0.983,-0.119,-0.204,0.912,0.305
14208208,1.018,-0.107,-0.187,0.95,0.313
14218180,1.03,-0.091,-0.177,0.964,0.316
14228180,1.062,-0.073,-0.159,1.002,0.314
14238319,1.083,-0.053,-0.163,1.023,0.313
14248248,1.092,-0.033,-0.177,1.033,0.307
14258180,1.095,-0.016,-0.183,1.037,0.3
14268181,1.079,-0.005,-0.187,1.017,0.307
14278180,1.084,0.003,-0.206,1.018,0.312
14288311,1.098,0.012,-0.231,1.032,0.293
14297981,1.108,0.02,-0.229,1.041,0.301
14308184,1.108,0.028,-0.235,1.037,0.31
14318181,1.118,0.035,-0.242,1.046,0.313
14328180,1.143,0.045,-0.241,1.071,0.32
14338225,1.143,0.054,-0.236,1.072,0.318
14348320,1.15,0.062,-0.208,1.081,0.333
14358208,1.145,0.068,-0.169,1.082,0.337
14368181,1.129,0.069,-0.172,1.067,0.326
14378181,1.182,0.074,-0.21,1.115,0.331
14388181,1.333,0.1,-0.242,1.273,0.312
14398221,1.432,0.148,-0.249,1.373,0.325
14408180,1.564,0.209,-0.239,1.512,0.318
14418180,1.602,0.274,-0.191,1.553,0.343
14428180,1.561,0.322,-0.161,1.513,0.352
14438180,1.418,0.336,-0.142,1.363,0.363
14447785,1.325,0.318,-0.138,1.264,0.373
14458208,1.163,0.273,-0.149,1.091,0.375
14468181,1.051,0.205,-0.182,0.98,0.335
14478180,1.007,0.133,-0.193,0.93,0.335
14488180,1.005,0.071,-0.198,0.929,0.328
14498215,1.03,0.025,-0.184,0.958,0.33
14508180,1.053,-0.006,-0.188,0.985,0.319
14518180,1.129,-0.018,-0.19,1.063,0.329
14528180,1.178,-0.014,-0.176,1.12,0.321
14538180,1.209,-0.001,-0.182,1.157,0.302
14548220,1.248,0.016,-0.212,1.198,0.275
14558180,1.29,0.039,-0.244,1.238,0.267
14569113,1.342,0.067,-0.278,1.289,0.25
14578208,1.339,0.093,-0.286,1.282,0.257
14588181,1.31,0.109,-0.313,1.251,0.23
14598181,1.278,0.114,-0.318,1.214,0.24
14608181,1.203,0.105,-0.307,1.138,0.241
14618181,1.129,0.081,-0.263,1.071,0.242
14628180,1.092,0.048,-0.258,1.035,0.235
14638180,1.066,0.016,-0.21,1.018,0.237
14648181,1.025,-0.017,-0.221,0.975,0.227
14658332,1.006,-0.049,-0.199,0.959,0.23
14668208,0.951,-0.082,-0.177,0.908,0.221
14678180,0.918,-0.116,-0.144,0.882,0.209
14688181,0.887,-0.149,-0.113,0.853,0.215
14698180,0.855,-0.181,-0.097,0.823,0.209
14708224,0.817,-0.212,-0.099,0.784,0.208
14718180,0.802,-0.24,-0.077,0.772,0.204
14728180,0.804,-0.261,-0.102,0.758,0.249
14738180,0.802,-0.276,-0.119,0.753,0.248
14748415,0.798,-0.286,-0.128,0.75,0.242
14758319,0.78,-0.294,-0.111,0.734,0.237
14768208,0.773,-0.3,-0.106,0.727,0.242
14778180,0.737,-0.308,-0.107,0.69,0.235
14788181,0.717,-0.317,-0.122,0.663,0.245
14798180,0.708,-0.326,-0.155,0.65,0.234
14808181,0.722,-0.329,-0.173,0.659,0.237
14818180,0.72,-0.327,-0.197,0.646,0.25
14828180,0.743,-0.321,-0.197,0.667,0.261
14838180,0.754,-0.31,-0.19,0.685,0.25
14848180,0.771,-0.296,-0.215,0.697,0.25
14858180,0.801,-0.277,-0.22,0.723,0.267
14868311,0.812,-0.256,-0.231,0.732,0.267
14878208,0.842,-0.233,-0.217,0.765,0.277
14888180,0.878,-0.206,-0.209,0.791,0.317
14898180,0.903,-0.176,-0.176,0.82,0.335
14908180,0.93,-0.146,-0.17,0.844,0.352
14918180,0.968,-0.114,-0.171,0.887,0.35
14928180,0.964,-0.085,-0.162,0.891,0.333
14938180,0.955,-0.063,-0.135,0.896,0.304
14948180,1.004,-0.041,-0.126,0.952,0.295
14958266,1.066,-0.011,-0.132,1.021,0.274
14968336,1.218,0.036,-0.146,1.18,0.262
14978164,1.345,0.104,-0.146,1.306,0.288
14988180,1.405,0.177,-0.123,1.365,0.31
14998165,1.441,0.242,-0.084,1.394,0.354
15008180,1.432,0.294,0.003,1.374,0.404
15018164,1.418,0.33,0.046,1.351,0.43
15028180,1.372,0.348,0.061,1.302,0.426
15038164,1.262,0.342,-0.005,1.198,0.395
15048180,1.218,0.317,-0.007,1.157,0.379
15058165,1.12,0.279,-0.016,1.066,0.343
15068312,1.064,0.231,-0.041,1.004,0.35
15078208,1.061,0.185,-0.068,0.997,0.356
15088180,1.064,0.147,-0.111,1.005,0.33
15098180,1.105,0.122,-0.137,1.052,0.308
15108181,1.124,0.108,-0.151,1.071,0.303
15118180,1.173,0.104,-0.159,1.125,0.294
15128181,1.218,0.111,-0.168,1.173,0.283
15138181,1.24,0.123,-0.158,1.188,0.316
15148180,1.216,0.131,-0.135,1.167,0.315
15158212,1.17,0.128,-0.117,1.118,0.326
15168319,1.137,0.116,-0.112,1.085,0.319
15178208,1.095,0.098,-0.101,1.044,0.312
15188180,1.065,0.074,-0.096,1.01,0.322
15198180,1.046,0.05,-0.109,0.987,0.328
15208180,1.02,0.026,-0.084,0.964,0.32
15218312,1.006,0.002,-0.109,0.948,0.318
15228208,0.999,-0.018,-0.109,0.943,0.312
15238181,0.983,-0.036,-0.129,0.925,0.309
15248180,0.978,-0.053,-0.139,0.924,0.289
15258180,0.974,-0.066,-0.15,0.917,0.292
15268319,0.959,-0.078,-0.151,0.9,0.293
15278209,0.936,-0.091,-0.165,0.874,0.294
15288180,0.944,-0.102,-0.177,0.878,0.295
15298181,0.919,-0.111,-0.181,0.854,0.289
15308180,0.913,-0.121,-0.188,0.84,0.304
15318228,0.919,-0.128,-0.207,0.839,0.312
15328208,0.922,-0.132,-0.221,0.838,0.313
15338180,0.941,-0.131,-0.206,0.862,0.315
15348180,0.967,-0.124,-0.198,0.885,0.334
15358180,0.983,-0.113,-0.2,0.905,0.326
15368217,1.001,-0.099,-0.198,0.926,0.325
15378328,1.008,-0.085,-0.205,0.934,0.321
15388164,1.044,-0.069,-0.202,0.971,0.325
15398181,1.059,-0.05,-0.204,0.983,0.336
15408165,1.073,-0.032,-0.192,1.004,0.328
15418180,1.088,-0.014,-0.182,1.019,0.336
