timestamp_us,raw_mag,filtered,ax,ay,az
12808180,3.174,0.361,-1.065,2.917,0.657
12818180,3.193,0.432,-0.917,2.965,0.75
12828180,2.991,0.463,-0.754,2.773,0.829
12838272,2.873,0.447,-0.698,2.683,0.757
12848323,2.675,0.396,-0.619,2.548,0.526
12858200,2.524,0.314,-0.663,2.417,0.303
12868181,2.488,0.227,-0.7,2.373,0.258
12878181,2.48,0.153,-0.791,2.329,0.319
12887927,2.51,0.097,-0.736,2.36,0.431
12898200,2.694,0.076,-0.372,2.545,0.8
12908181,2.783,0.091,0.059,2.601,0.989
12918180,2.695,0.101,0.12,2.521,0.944
12928180,2.368,0.062,0.288,2.237,0.719
12938181,2.122,-0.034,0.434,2.0,0.561
12948180,2.032,-0.145,0.485,1.902,0.527
12958180,1.926,-0.252,0.543,1.773,0.52
12968180,1.803,-0.359,0.553,1.671,0.387
12978181,1.804,-0.453,0.54,1.677,0.391
12988181,1.878,-0.513,0.424,1.792,0.369
12998180,2.178,-0.514,0.437,2.074,0.502
13008180,2.302,-0.463,0.602,2.148,0.567
13018180,2.15,-0.423,0.686,1.937,0.634
13028180,1.734,-0.453,0.494,1.566,0.559
13038181,1.6,-0.534,0.345,1.469,0.531
13048336,1.643,-0.602,0.149,1.5,0.654
13058200,1.955,-0.611,0.237,1.795,0.736
13068180,2.083,-0.564,0.448,1.901,0.723
13078181,2.381,-0.475,0.858,2.052,0.851
13088180,2.766,-0.325,1.946,1.85,0.663
13098180,2.787,-0.161,2.213,1.614,0.513
13108180,2.899,-0.018,2.625,1.177,0.352
13118180,3.046,0.123,2.906,0.818,0.402
13128180,3.241,0.269,3.097,0.813,0.505
13138180,4.427,0.535,4.254,1.078,0.587
13149426,5.217,0.959,5.063,0.844,0.933
13158200,5.25,1.373,5.149,0.577,0.845
13168181,5.141,1.674,5.117,0.272,0.414
13178181,4.355,1.794,4.339,0.283,0.248
13188180,3.869,1.73,3.823,0.558,0.21
13198180,3.179,1.535,2.981,1.061,0.31
13208180,2.74,1.245,2.393,1.3,0.298
13218180,2.657,0.952,2.217,1.438,0.281
13228180,2.443,0.683,1.739,1.688,0.309
13238220,2.266,0.426,1.284,1.835,0.342
13248263,2.179,0.193,1.089,1.848,0.38
13258332,2.069,-0.011,0.814,1.855,0.417
13268200,1.982,-0.191,0.711,1.812,0.375
13278180,1.963,-0.342,0.715,1.791,0.37
13288180,1.841,-0.471,0.791,1.643,0.254
13298180,1.999,-0.564,1.232,1.571,0.093
13307784,2.188,-0.593,1.534,1.557,0.093
13318200,2.435,-0.561,1.809,1.605,0.28
13328181,2.578,-0.489,1.729,1.793,0.663
13338180,2.572,-0.413,1.588,1.85,0.818
13348181,2.446,-0.366,1.175,1.941,0.914
13358180,2.389,-0.347,0.919,2.086,0.713
13368180,2.41,-0.334,0.888,2.163,0.585
13378180,2.433,-0.316,0.864,2.245,0.369
13388180,2.483,-0.291,0.777,2.335,0.33
13398181,2.515,-0.261,0.673,2.396,0.356
13408180,2.545,-0.228,0.508,2.469,0.351
13418180,2.478,-0.205,0.417,2.411,0.392
13428180,2.431,-0.198,0.408,2.36,0.419
13438180,2.403,-0.2,0.345,2.345,0.394
13448215,2.555,-0.186,0.294,2.519,0.313
13458324,2.632,-0.147,0.279,2.606,0.241
13468200,2.784,-0.091,0.108,2.771,0.246
13478181,2.979,-0.007,-0.315,2.942,0.349
13488180,3.044,0.087,-0.444,2.979,0.442
13498180,3.07,0.169,-0.267,3.023,0.46
13508327,2.999,0.227,0.261,2.954,0.451
13518200,3.003,0.262,0.478,2.933,0.438
13528180,3.064,0.294,0.713,2.954,0.389
13538180,2.938,0.31,0.551,2.877,0.222
13548180,2.946,0.307,0.42,2.893,0.366
13558323,3.095,0.319,0.06,3.018,0.687
13568200,3.403,0.377,-0.589,3.237,0.869
13578180,3.406,0.454,-0.82,3.186,0.882
13588181,3.003,0.466,-0.823,2.737,0.92
13598180,2.511,0.371,-0.849,2.201,0.86
13608210,2.263,0.211,-0.791,1.991,0.729
13618180,2.141,0.044,-0.902,1.738,0.864
13628180,2.305,-0.082,-1.146,1.633,1.155
13638180,2.513,-0.136,-1.453,1.611,1.268
13648180,2.721,-0.131,-1.541,1.416,1.74
13658248,2.811,-0.093,-1.166,1.173,2.273
13668328,2.783,-0.055,-1.017,1.129,2.332
13678200,2.539,-0.056,-1.084,1.012,2.061
13688180,2.238,-0.117,-1.663,0.547,1.394
