-0.018,-0.008,1.064,-41.016,-24.048,-4.15
-0.026,-0.026,1.062,-44.739,-23.621,-3.601
-0.019,-0.007,1.069,-48.828,-23.682,-0.549
-0.017,-0.007,1.055,-40.71,-23.254,-3.54
-0.021,-0.015,1.068,-46.021,-26.245,-5.066
-0.015,-0.014,1.062,-49.683,-24.597,-5.432
-0.029,-0.002,1.064,-46.875,-22.644,-4.272
-0.02,0.005,1.068,-46.814,-24.414,-3.296
-0.022,-0.015,1.069,-46.143,-22.827,-2.991
-0.015,0.001,1.071,-40.1,-22.461,0.549
-0.025,-0.013,1.064,-48.828,-24.658,0.305
-0.025,-0.011,1.067,-40.344,-22.644,-3.052
-0.013,-0.011,1.083,-49.133,-21.301,-3.296
-0.033,-0.005,1.061,-44.495,-21.24,-2.869
-0.022,-0.005,1.07,-45.044,-25.024,-6.775
-0.028,-0.006,1.073,-45.349,-24.78,-1.404
-0.022,-0.001,1.071,-45.41,-23.56,-2.563
-0.007,-0.021,1.067,-41.443,-25.269,-1.831
-0.028,-0.009,1.077,-34.668,-25.33,0.488
-0.016,-0.001,1.075,-43.152,-23.804,-1.038
-0.017,-0.005,1.069,-50.171,-22.888,-3.296
-0.012,-0.003,1.076,-35.767,-19.653,-0.916
-0.014,-0.007,1.08,-53.101,-24.353,-5.432
-0.024,-0.014,1.073,-42.847,-20.447,-2.747
-0.028,0.003,1.07,-44.983,-24.78,-1.343
-0.019,-0.006,1.057,-47.302,-23.987,-2.808
-0.012,-0.005,1.061,-46.814,-24.841,1.709
-0.012,-0.004,1.08,-49.866,-23.01,-0.61
-0.023,-0.013,1.069,-46.875,-19.165,0.183
-0.012,-0.011,1.071,-44.189,-23.56,0.427
-0.013,-0.014,1.073,-45.227,-25.574,-3.845
-0.021,-0.011,1.065,-46.875,-23.926,-6.042
-0.024,-0.01,1.058,-45.715,-24.292,-3.113
-0.016,-0.01,1.072,-49.377,-25.574,-2.93
-0.017,-0.004,1.066,-48.462,-24.17,-2.258
-0.024,-0.011,1.067,-46.082,-22.461,-1.404
-0.011,-0.004,1.066,-42.603,-25.085,5.066
-0.005,-0.001,1.064,-44.434,-18.372,-3.601
-0.011,-0.009,1.064,-45.41,-24.292,-2.258
-0.022,0.006,1.075,-43.457,-24.109,-1.404
-0.017,-0.016,1.074,-44.617,-20.508,-3.479
-0.024,-0.008,1.065,-46.57,-23.621,-3.052
-0.01,-0.007,1.077,-46.204,-25.513,-2.625
-0.019,-0.006,1.063,-44.434,-27.832,-6.897
-0.018,-0.0,1.074,-45.105,-26.794,-1.77
-0.014,-0.018,1.066,-46.753,-24.17,1.709
-0.033,-0.019,1.069,-48.828,-24.048,-5.493
-0.009,-0.004,1.078,-45.654,-23.926,-4.639
-0.017,-0.017,1.077,-39.673,-24.841,-0.671
-0.023,-0.003,1.07,-43.213,-23.071,-4.15
-0.023,-0.001,1.066,-51.575,-24.475,-3.845
-0.028,-0.02,1.07,-47.485,-28.137,0.0
-0.021,-0.005,1.081,-47.485,-24.536,-1.831
-0.021,-0.002,1.073,-54.932,-27.588,-2.563
-0.02,-0.008,1.069,-50.964,-24.78,-3.784
-0.017,-0.007,1.081,-42.175,-24.658,3.235
-0.032,0.009,1.07,-48.035,-26.062,-8.057
-0.026,-0.004,1.074,-46.753,-21.179,-4.028
-0.017,-0.008,1.063,-45.166,-22.461,-6.348
-0.018,-0.011,1.068,-49.072,-21.667,-2.197
-0.015,0.002,1.066,-47.363,-25.085,-3.784
-0.022,-0.007,1.076,-46.509,-24.231,-6.042
-0.027,-0.007,1.077,-37.72,-24.292,-3.052
-0.02,-0.001,1.061,-52.734,-30.701,-5.127
-0.013,-0.006,1.071,-47.485,-24.475,-5.798
-0.021,-0.006,1.077,-45.715,-21.24,-3.662
-0.016,-0.005,1.076,-46.204,-20.874,-3.357
-0.014,-0.018,1.075,-45.654,-23.56,2.686
-0.007,-0.001,1.07,-42.969,-22.461,-1.831
-0.022,-0.011,1.063,-46.082,-25.94,-2.258
-0.007,-0.008,1.043,-42.847,-23.071,3.296
-0.02,-0.007,1.071,-46.814,-24.719,-5.92
-0.024,-0.006,1.067,-52.185,-18.494,-2.869
-0.022,-0.01,1.066,-45.959,-23.132,1.892
-0.024,-0.016,1.075,-39.795,-25.452,0.427
-0.024,0.004,1.075,-46.143,-20.874,1.099
-0.021,-0.017,1.073,-51.086,-22.827,3.967
-0.021,-0.005,1.067,-40.588,-24.902,-0.549
-0.02,-0.026,1.078,-42.419,-26.123,-9.705
-0.022,-0.006,1.055,-47.119,-26.794,-1.526
-0.018,-0.012,1.069,-46.997,-25.879,-7.935
-0.01,-0.016,1.056,-43.213,-23.56,-4.333
-0.017,-0.016,1.06,-43.64,-19.348,-2.625
-0.02,-0.003,1.071,-47.363,-23.926,-2.258
-0.007,-0.009,1.058,-49.072,-24.597,-4.211
-0.024,-0.018,1.066,-39.612,-23.804,3.357
-0.031,-0.003,1.074,-44.861,-21.912,0.244
-0.015,-0.007,1.063,-41.504,-22.766,-4.211
-0.022,-0.015,1.076,-44.006,-24.78,-2.502
-0.021,-0.005,1.077,-43.701,-24.109,-1.404
-0.022,-0.02,1.077,-44.312,-27.222,0.671
-0.021,-0.009,1.071,-45.41,-25.024,0.793
-0.03,0.003,1.079,-45.471,-23.865,-3.906
-0.02,-0.009,1.074,-40.161,-20.752,-3.662
-0.013,-0.001,1.059,-49.927,-25.208,-1.892
-0.013,-0.015,1.075,-44.739,-24.597,-3.479
-0.025,-0.014,1.067,-42.419,-23.804,-6.714
-0.017,-0.01,1.058,-43.091,-25.208,-2.014
-0.012,-0.009,1.083,-48.34,-22.339,-7.141
-0.019,-0.008,1.066,-40.527,-24.231,-1.831
-0.021,-0.002,1.063,-46.082,-21.423,1.099
-0.018,-0.01,1.073,-45.959,-21.79,-2.991
-0.03,-0.002,1.081,-51.758,-23.132,1.648
-0.024,-0.022,1.06,-42.725,-23.56,-1.648
-0.011,-0.015,1.079,-46.143,-26.123,-6.165
-0.019,0.001,1.061,-47.18,-20.386,1.953
-0.026,-0.012,1.065,-50.354,-23.01,2.625
-0.022,-0.011,1.063,-44.495,-23.56,-3.418
-0.02,-0.012,1.067,-43.274,-24.597,-2.991
-0.017,-0.011,1.073,-42.542,-27.1,2.441
-0.027,-0.005,1.079,-40.344,-20.569,-2.014
-0.013,-0.001,1.084,-43.396,-21.79,-3.113
-0.013,-0.004,1.066,-39.001,-20.203,-4.578
-0.026,-0.016,1.073,-42.053,-22.217,-7.935
-0.025,0.002,1.067,-44.983,-22.461,0.122
-0.025,-0.009,1.069,-48.035,-24.231,-4.456
-0.017,-0.016,1.056,-50.598,-25.085,-5.859
-0.02,-0.009,1.066,-45.532,-23.438,-0.488
-0.011,-0.009,1.069,-39.612,-21.484,-1.526
-0.013,0.006,1.08,-39.062,-21.484,0.0
-0.013,-0.0,1.069,-44.006,-23.254,-1.77
-0.021,-0.014,1.061,-46.57,-24.231,-2.991
-0.024,-0.016,1.079,-48.828,-23.315,-2.869
-0.014,0.007,1.066,-44.25,-23.254,-1.892
-0.021,-0.002,1.088,-44.983,-26.184,-1.404
-0.024,-0.01,1.065,-45.959,-23.438,-4.333
-0.03,-0.01,1.071,-38.94,-21.79,-0.61
-0.016,-0.003,1.077,-45.532,-26.184,-0.244
-0.013,-0.007,1.066,-43.762,-22.522,-6.897
-0.021,-0.002,1.061,-45.41,-26.917,-3.845
-0.013,0.002,1.069,-46.692,-21.484,-5.798
-0.028,-0.005,1.075,-41.748,-24.048,-4.944
-0.018,-0.006,1.074,-40.894,-23.438,-8.606
-0.032,0.003,1.065,-50.415,-24.353,-2.686
-0.027,-0.002,1.063,-44.495,-22.522,-2.686
-0.019,-0.006,1.064,-47.119,-19.836,-2.747
-0.021,-0.02,1.065,-40.405,-25.452,-0.793
-0.008,-0.004,1.079,-50.232,-23.743,-7.202
-0.023,-0.002,1.071,-44.189,-26.489,-3.662
-0.014,-0.012,1.073,-43.579,-23.315,-5.127
-0.006,-0.008,1.081,-44.373,-26.917,-7.446
-0.024,-0.02,1.061,-43.03,-20.569,-5.188
-0.019,-0.003,1.072,-40.649,-22.522,-4.333
-0.023,-0.009,1.076,-42.48,-20.325,-5.676
-0.012,-0.001,1.07,-48.157,-25.024,-5.737
-0.031,-0.0,1.062,-45.166,-23.682,-2.197
-0.011,-0.01,1.083,-44.312,-24.292,-6.653
-0.019,-0.014,1.066,-43.396,-23.804,0.183
-0.017,0.0,1.056,-45.532,-23.01,-4.639
-0.021,-0.012,1.066,-41.077,-25.208,-6.531
-0.03,-0.014,1.069,-50.232,-20.02,-2.136
-0.018,-0.009,1.075,-39.795,-27.039,-1.526
-0.023,-0.019,1.065,-47.852,-23.193,-1.892
-0.019,-0.014,1.069,-42.297,-25.146,-3.906
-0.025,-0.008,1.062,-38.269,-20.63,-0.244
-0.017,-0.002,1.064,-49.5,-28.32,-5.554
-0.016,-0.01,1.077,-47.363,-20.203,-1.465
-0.023,0.001,1.058,-43.701,-22.522,-2.258
-0.025,-0.005,1.064,-48.401,-22.949,-4.822
0.003,-0.01,1.061,-41.016,-24.719,-1.648
-0.021,-0.015,1.057,-45.288,-22.339,0.732
-0.01,-0.018,1.067,-44.922,-23.926,-3.845
-0.023,-0.019,1.06,-44.861,-23.315,-2.075
-0.019,-0.007,1.066,-44.678,-26.123,1.526
-0.013,-0.024,1.071,-44.922,-27.466,-1.709
-0.023,-0.018,1.076,-44.678,-26.733,-5.005
-0.016,-0.008,1.061,-46.814,-25.635,-3.479
-0.012,-0.012,1.062,-43.03,-24.353,-1.953
-0.035,-0.022,1.069,-44.556,-22.156,-5.188
-0.011,-0.004,1.085,-43.518,-22.156,-2.625
-0.019,-0.011,1.054,-42.297,-25.879,-5.432
-0.015,-0.01,1.071,-43.945,-30.701,-1.282
-0.017,-0.002,1.062,-46.814,-26.55,0.183
-0.027,-0.011,1.072,-44.067,-20.142,-6.409
-0.016,-0.005,1.076,-46.692,-24.292,-7.751
-0.017,-0.005,1.063,-43.701,-24.902,-4.883
-0.029,-0.007,1.066,-43.701,-19.531,-5.432
-0.021,0.0,1.069,-36.255,-25.085,-5.005
-0.021,-0.001,1.077,-45.044,-24.17,-7.385
-0.006,-0.002,1.069,-44.8,-26.184,-4.944
-0.01,-0.011,1.068,-46.753,-25.574,-2.136
-0.01,0.006,1.059,-47.729,-23.682,-5.615
-0.023,-0.005,1.069,-43.701,-25.574,-4.15
-0.017,-0.02,1.068,-41.87,-24.048,-4.7
-0.017,-0.012,1.062,-45.349,-23.01,-2.747
-0.008,-0.002,1.072,-42.419,-23.743,-3.174
-0.03,-0.003,1.061,-41.748,-22.095,-1.404
-0.022,-0.01,1.062,-49.438,-24.292,2.502
-0.017,-0.016,1.072,-46.997,-24.292,-2.747
-0.023,-0.015,1.067,-44.006,-23.743,0.0
-0.032,-0.026,1.081,-43.396,-24.78,-0.061
-0.016,0.003,1.065,-39.246,-19.592,-3.052
-0.016,-0.012,1.055,-41.504,-18.921,-2.991
-0.012,-0.01,1.072,-41.931,-27.588,0.793
-0.021,0.0,1.067,-53.711,-24.109,2.625
-0.022,-0.023,1.069,-46.753,-26.978,-1.831
-0.018,-0.01,1.07,-48.584,-23.926,-0.305
-0.016,-0.008,1.066,-41.748,-20.996,-2.502
-0.031,-0.011,1.076,-44.434,-22.522,-2.075
-0.028,-0.011,1.077,-50.049,-25.574,-7.141
-0.027,-0.004,1.056,-39.001,-24.353,-1.77
-0.025,-0.006,1.068,-44.128,-24.78,-4.028
-0.012,-0.002,1.072,-49.744,-24.109,-3.418
-0.021,-0.01,1.065,-42.48,-26.55,-1.099
-0.027,-0.005,1.059,-45.532,-21.667,-2.38
-0.014,-0.01,1.073,-47.058,-21.301,-5.188
-0.025,-0.012,1.072,-46.631,-28.381,-2.625
-0.024,-0.017,1.076,-36.316,-24.597,-1.526
-0.025,-0.015,1.066,-39.185,-19.287,-3.662
-0.01,-0.01,1.08,-44.922,-25.94,-0.61
-0.014,-0.011,1.061,-45.715,-23.071,-0.854
-0.026,-0.007,1.075,-45.654,-20.996,-4.456
-0.019,-0.012,1.069,-39.429,-19.165,1.221
-0.013,-0.011,1.063,-47.852,-21.79,-3.662
-0.012,-0.002,1.072,-45.654,-22.217,-0.854
-0.021,-0.008,1.08,-42.847,-22.888,-3.296
-0.024,-0.011,1.068,-45.166,-25.269,0.061
-0.021,-0.004,1.072,-47.18,-23.071,-8.057
-0.024,-0.017,1.055,-45.776,-23.743,-4.272
-0.015,-0.002,1.073,-47.546,-25.879,-4.089
-0.018,0.001,1.064,-42.664,-25.574,-5.249
-0.017,-0.001,1.073,-43.152,-25.269,-4.272
-0.019,-0.012,1.068,-45.776,-19.226,-1.465
-0.023,-0.015,1.077,-39.368,-21.484,-5.798
-0.023,-0.013,1.081,-47.791,-24.536,1.526
-0.015,-0.0,1.067,-40.588,-20.874,-2.991
-0.019,-0.014,1.063,-45.593,-21.179,-1.709
-0.022,-0.014,1.081,-43.701,-24.963,-0.854
-0.02,-0.021,1.075,-43.152,-24.658,-6.592
-0.029,-0.011,1.069,-43.945,-23.315,-3.845
-0.023,-0.023,1.076,-47.363,-28.259,-4.456
-0.029,-0.016,1.074,-44.495,-23.682,-6.165
-0.019,-0.01,1.059,-46.753,-21.973,-3.052
-0.009,-0.011,1.062,-47.058,-27.527,-1.221
-0.016,-0.009,1.068,-44.861,-26.794,-4.15
-0.012,-0.011,1.071,-47.668,-20.935,-6.226
-0.028,-0.004,1.067,-47.791,-27.222,-3.601
-0.015,-0.008,1.066,-49.866,-22.4,2.686
-0.003,-0.023,1.071,-45.105,-25.94,-5.371
-0.027,-0.017,1.073,-44.434,-26.794,-5.249
-0.016,-0.002,1.061,-44.373,-26.306,-2.197
-0.029,-0.008,1.062,-47.607,-27.771,-5.981
-0.016,-0.031,1.053,-46.021,-23.01,-5.737
-0.019,-0.007,1.068,-43.701,-28.87,-0.183
-0.016,-0.018,1.064,-43.152,-21.973,0.488
-0.027,-0.019,1.069,-44.373,-25.024,-4.761
-0.016,0.002,1.067,-46.814,-23.926,-7.263
-0.025,-0.024,1.066,-50.415,-24.78,-5.371
-0.02,-0.011,1.072,-45.227,-19.043,-0.488
-0.025,-0.017,1.064,-43.335,-25.269,-0.549
-0.023,-0.012,1.058,-46.082,-25.513,-7.568
-0.021,-0.02,1.07,-42.358,-23.56,-5.981
-0.03,-0.019,1.088,-40.588,-22.339,-8.972
-0.022,-0.02,1.065,-43.884,-22.034,-4.456
-0.022,-0.004,1.056,-51.514,-23.071,-1.709
-0.026,-0.004,1.07,-44.861,-24.902,-5.432
-0.017,-0.005,1.072,-41.931,-26.794,-4.578
-0.024,-0.004,1.06,-48.218,-29.053,-5.554
-0.015,-0.001,1.076,-48.218,-24.231,-1.587
-0.005,-0.012,1.06,-47.729,-22.827,-4.272
-0.032,-0.004,1.059,-49.072,-27.588,-3.54
-0.021,0.004,1.07,-42.908,-21.851,0.977
-0.021,-0.008,1.066,-50.476,-26.184,-3.113
-0.019,-0.001,1.078,-43.152,-22.522,1.587
-0.027,-0.003,1.07,-42.236,-28.687,-3.479
-0.016,0.0,1.064,-45.227,-25.269,-3.113
-0.011,-0.007,1.06,-40.771,-20.447,0.488
-0.025,-0.009,1.071,-51.697,-26.672,-2.441
-0.018,-0.011,1.066,-48.035,-27.71,-0.793
-0.012,-0.015,1.06,-50.72,-24.658,-1.221
-0.021,-0.02,1.071,-46.997,-25.757,-5.676
-0.007,-0.004,1.063,-45.227,-21.606,-2.563
-0.023,-0.012,1.068,-43.701,-21.729,-3.967
-0.019,-0.009,1.065,-43.396,-20.142,-3.418
-0.024,-0.007,1.081,-49.377,-22.644,-5.249
-0.027,-0.009,1.065,-51.819,-26.245,-4.211
-0.019,-0.016,1.069,-46.692,-24.292,-2.625
-0.012,-0.018,1.066,-50.293,-23.926,-2.93
-0.028,-0.011,1.064,-45.349,-26.367,-4.395
-0.026,-0.016,1.079,-43.579,-24.536,-0.916
-0.02,-0.016,1.07,-42.725,-21.973,-7.202
-0.024,0.0,1.06,-43.152,-23.193,-6.287
-0.007,0.011,1.062,-45.227,-21.545,-1.038
-0.023,-0.009,1.074,-47.485,-26.001,-6.592
-0.023,-0.007,1.062,-43.457,-20.752,-2.319
-0.028,0.008,1.061,-46.631,-18.555,-6.897
-0.023,-0.009,1.073,-48.889,-24.658,-3.723
-0.02,0.001,1.056,-44.617,-27.71,-3.113
-0.027,-0.001,1.058,-45.532,-24.292,-0.427
-0.023,0.0,1.056,-44.373,-25.635,-2.93
-0.018,-0.013,1.066,-43.274,-22.888,-3.479
-0.022,-0.015,1.053,-47.852,-23.56,-3.784
-0.026,-0.018,1.067,-51.392,-26.855,-4.211
-0.005,-0.01,1.069,-39.795,-20.691,-7.446
-0.021,-0.012,1.075,-36.926,-23.865,-3.662
-0.017,-0.002,1.07,-46.57,-24.048,-4.822
-0.02,-0.011,1.073,-46.265,-21.24,-3.113
-0.004,-0.02,1.086,-48.035,-22.949,2.197
-0.033,-0.013,1.077,-46.997,-25.757,-0.671
-0.009,-0.007,1.069,-46.509,-24.17,-2.136
-0.027,0.0,1.065,-41.321,-24.597,-1.77
-0.004,-0.001,1.057,-50.171,-23.56,-4.272
-0.023,-0.018,1.068,-47.424,-25.085,-3.296
-0.013,-0.012,1.073,-41.687,-26.001,-1.221
-0.015,0.0,1.059,-45.166,-23.315,-2.319
-0.015,-0.01,1.062,-47.18,-24.536,-3.113
-0.02,-0.006,1.06,-39.978,-24.963,-1.953
-0.021,-0.002,1.069,-43.762,-26.306,-0.854
-0.018,-0.005,1.08,-45.532,-22.827,-2.808
-0.026,0.013,1.06,-49.744,-22.278,-2.258
-0.016,-0.003,1.06,-46.082,-20.996,-3.906
-0.018,-0.01,1.072,-52.002,-24.292,-7.019
-0.015,-0.002,1.053,-44.495,-24.048,-5.066
-0.024,-0.021,1.056,-47.852,-24.109,2.625
-0.025,-0.015,1.078,-43.884,-22.461,0.122
-0.018,-0.008,1.067,-42.969,-23.804,-1.953
-0.008,-0.01,1.059,-44.861,-25.574,-0.122
-0.029,-0.009,1.073,-44.434,-21.118,-4.333
-0.017,-0.008,1.066,-46.509,-28.992,-2.869
-0.027,-0.001,1.051,-49.5,-24.048,-0.977
-0.028,-0.009,1.062,-39.978,-19.653,-1.282
-0.016,-0.005,1.066,-38.269,-24.536,-3.296
-0.014,-0.016,1.068,-41.809,-24.109,-5.798
-0.018,0.001,1.066,-43.457,-26.245,-7.019
-0.015,-0.008,1.067,-45.471,-21.179,-1.099
-0.024,-0.014,1.083,-42.847,-22.644,-1.892
-0.015,-0.015,1.073,-44.25,-23.193,-3.052
-0.012,-0.002,1.069,-40.833,-25.513,1.343
-0.026,-0.007,1.076,-48.157,-22.339,-0.61
-0.025,-0.003,1.078,-45.288,-24.292,0.122
-0.017,-0.005,1.066,-45.105,-20.874,-4.456
-0.032,-0.006,1.075,-48.95,-20.691,-2.808
-0.016,-0.001,1.067,-41.626,-22.522,-3.845
-0.029,-0.015,1.069,-47.852,-23.621,-0.793
-0.026,-0.007,1.072,-47.241,-22.095,-3.479
-0.018,-0.02,1.076,-49.255,-23.865,-6.653
-0.018,-0.009,1.071,-47.119,-26.794,-3.845
-0.014,-0.015,1.073,-43.091,-21.667,-2.869
-0.024,-0.008,1.058,-44.739,-23.132,-4.578
-0.028,0.0,1.08,-42.419,-21.24,2.625
-0.02,-0.008,1.065,-43.945,-22.949,-2.075
-0.014,-0.014,1.077,-44.006,-20.447,1.892
-0.025,-0.012,1.063,-47.668,-21.24,-1.831
-0.009,0.001,1.068,-48.218,-23.987,-5.249
-0.024,-0.009,1.068,-46.692,-20.264,-2.502
-0.022,-0.022,1.06,-50.415,-26.794,0.427
-0.025,-0.002,1.073,-42.908,-26.123,-2.014
-0.017,-0.005,1.072,-46.265,-27.466,-4.761
-0.017,-0.001,1.061,-45.349,-23.804,-0.854
-0.007,-0.015,1.06,-44.128,-24.17,-2.625
-0.013,-0.012,1.073,-45.288,-25.879,-0.671
-0.023,-0.002,1.06,-48.706,-23.621,0.305
-0.014,-0.005,1.072,-46.997,-28.015,-7.019
-0.014,-0.008,1.069,-47.058,-22.522,-3.906
-0.022,-0.013,1.071,-43.945,-21.973,-1.892
-0.023,0.0,1.079,-44.373,-22.339,0.366
-0.014,-0.008,1.077,-47.485,-25.574,-0.183
-0.015,0.002,1.057,-48.157,-25.208,-0.549
-0.025,-0.002,1.082,-44.739,-23.926,-4.15
-0.023,-0.007,1.069,-48.828,-25.452,-2.991
-0.02,-0.001,1.073,-50.232,-27.771,-3.296
-0.015,0.003,1.071,-44.556,-22.766,-3.784
-0.023,-0.01,1.061,-43.945,-23.193,-3.723
-0.01,-0.015,1.055,-46.387,-23.56,-1.892
-0.016,0.001,1.073,-44.617,-27.161,0.366
-0.029,-0.015,1.072,-42.969,-25.94,-0.793
-0.023,-0.003,1.072,-44.128,-21.729,0.854
-0.014,0.001,1.077,-44.8,-22.522,-3.113
-0.022,-0.022,1.077,-44.189,-24.658,-2.38
-0.037,-0.009,1.068,-44.128,-23.682,-2.38
-0.013,-0.013,1.068,-43.518,-24.292,-1.282
-0.023,-0.01,1.081,-49.255,-23.987,-2.747
-0.021,-0.007,1.072,-44.739,-24.475,-4.028
-0.016,0.001,1.065,-45.593,-24.292,-5.188
-0.027,-0.016,1.076,-48.401,-20.325,-4.211
-0.021,-0.002,1.073,-46.143,-24.353,-5.676
-0.022,-0.014,1.071,-43.091,-26.367,-0.732
-0.024,0.004,1.071,-48.096,-22.949,-4.639
-0.022,-0.015,1.072,-40.71,-25.452,-1.221
-0.012,-0.012,1.059,-43.213,-19.104,-3.357
-0.023,-0.012,1.062,-44.373,-26.123,-5.859
-0.026,-0.011,1.066,-46.326,-23.071,-3.479
-0.01,-0.008,1.059,-44.434,-26.306,-2.747
-0.023,-0.007,1.074,-48.279,-23.376,-4.822
-0.006,-0.023,1.078,-46.936,-22.461,-2.808
-0.02,0.005,1.065,-46.509,-24.109,-5.188
-0.012,0.0,1.084,-42.236,-21.362,-3.906
-0.012,-0.013,1.073,-43.152,-22.766,-2.197
-0.029,-0.006,1.07,-44.861,-28.198,-4.944
-0.022,-0.011,1.077,-41.26,-23.132,3.052
-0.013,-0.01,1.07,-46.387,-26.001,0.793
-0.028,-0.007,1.067,-37.842,-23.438,-4.333
-0.017,0.005,1.069,-46.265,-22.278,-2.991
-0.024,-0.02,1.071,-42.48,-22.4,1.465
-0.021,0.0,1.068,-43.884,-24.292,-0.366
-0.016,-0.013,1.062,-48.096,-25.452,-3.418
-0.015,-0.011,1.063,-49.438,-23.01,-0.732
-0.024,0.0,1.069,-49.5,-25.085,-0.61
-0.02,-0.011,1.07,-49.438,-25.574,-8.301
-0.018,-0.007,1.069,-43.64,-21.606,-1.099
-0.011,-0.012,1.06,-46.753,-22.461,-5.371
-0.031,-0.001,1.078,-45.593,-24.231,-2.563
-0.021,-0.009,1.064,-46.997,-25.94,-0.183
-0.024,0.013,1.071,-41.931,-20.081,-1.709
-0.026,-0.016,1.067,-46.204,-26.062,-3.418
-0.012,0.003,1.072,-46.082,-21.362,-3.296
-0.006,-0.011,1.06,-45.227,-26.489,-0.793
-0.021,-0.007,1.066,-45.41,-25.391,-5.859
-0.022,-0.001,1.068,-49.927,-23.987,-3.967
-0.009,-0.008,1.057,-49.866,-25.085,-3.357
-0.023,-0.011,1.08,-45.898,-24.475,0.122
-0.023,-0.012,1.081,-44.006,-23.071,-1.099
-0.011,-0.012,1.063,-47.729,-22.095,-3.174
-0.013,-0.016,1.063,-39.062,-20.264,-2.625
-0.018,-0.014,1.078,-43.701,-22.888,-4.639
-0.025,-0.0,1.067,-41.931,-22.705,-0.488
-0.021,-0.006,1.066,-43.823,-28.076,-5.981
-0.023,0.005,1.075,-44.922,-26.428,-0.061
-0.019,-0.006,1.064,-47.424,-21.729,-3.052
-0.023,-0.015,1.081,-46.692,-23.254,-1.221
-0.016,-0.014,1.06,-46.265,-25.818,-2.258
-0.02,0.003,1.07,-45.654,-23.438,-0.732
-0.026,-0.019,1.076,-44.922,-27.893,-3.113
-0.026,0.003,1.066,-50.11,-26.367,-0.366
-0.024,-0.01,1.06,-44.067,-23.071,0.549
-0.021,0.0,1.069,-49.255,-21.667,-2.686
-0.019,-0.006,1.069,-45.837,-20.447,-3.296
-0.019,-0.011,1.071,-42.053,-23.071,-3.601
-0.033,-0.018,1.082,-45.776,-26.489,-1.465
-0.025,-0.004,1.062,-44.861,-25.269,-2.625
-0.02,-0.012,1.069,-39.978,-23.193,-1.648
-0.021,-0.007,1.079,-51.392,-23.438,-3.967
-0.019,-0.015,1.075,-44.067,-21.851,-2.441
-0.028,-0.003,1.072,-46.387,-23.56,-4.272
-0.019,-0.013,1.071,-44.189,-22.095,-1.282
-0.033,-0.015,1.074,-44.067,-23.804,-1.526
-0.015,-0.003,1.066,-44.495,-24.414,-1.16
-0.01,-0.019,1.079,-47.119,-19.592,-3.113
-0.026,-0.013,1.071,-50.903,-27.588,-0.793
-0.015,-0.009,1.08,-47.363,-25.94,-2.075
-0.023,-0.015,1.057,-45.532,-22.583,0.061
-0.03,-0.015,1.077,-45.044,-24.902,-2.38
-0.013,-0.003,1.055,-45.837,-24.719,-1.77
-0.02,-0.011,1.068,-44.067,-24.292,-1.831
-0.013,-0.005,1.064,-40.527,-24.536,0.793
-0.018,-0.006,1.083,-36.743,-24.17,-1.587
-0.013,-0.005,1.068,-37.903,-23.132,-4.822
-0.01,0.001,1.056,-42.664,-27.466,-2.625
-0.017,-0.011,1.07,-46.692,-24.78,-3.54
-0.009,0.0,1.062,-42.725,-20.264,-3.784
-0.011,-0.016,1.058,-43.701,-22.705,-2.014
-0.024,-0.004,1.061,-47.791,-21.362,-4.456
-0.021,-0.015,1.072,-46.082,-23.682,-2.197
-0.002,-0.012,1.07,-47.546,-22.949,-3.906
-0.021,0.002,1.077,-39.49,-25.818,-0.488
-0.023,-0.014,1.071,-44.983,-26.001,1.038
-0.02,-0.026,1.07,-44.006,-22.278,-3.723
-0.021,-0.007,1.065,-50.293,-22.705,-6.409
-0.015,-0.018,1.064,-41.931,-23.926,-4.089
-0.02,-0.016,1.069,-42.114,-21.057,-1.343
-0.017,-0.01,1.078,-47.058,-22.949,-1.587
-0.015,-0.005,1.072,-40.955,-21.729,-3.784
-0.024,0.001,1.076,-48.34,-27.039,-4.028
-0.012,-0.008,1.075,-41.016,-22.217,-3.479
-0.018,-0.009,1.062,-40.588,-24.109,-1.77
-0.035,-0.02,1.069,-42.969,-23.193,-0.977
-0.011,-0.006,1.066,-46.875,-26.123,-2.93
-0.02,-0.019,1.068,-45.41,-25.452,-3.662
-0.021,-0.004,1.062,-47.485,-24.475,-2.014
-0.021,0.009,1.08,-48.462,-23.56,-5.92
-0.017,-0.01,1.08,-43.579,-22.461,1.465
-0.017,-0.003,1.06,-44.983,-20.691,-2.136
-0.027,-0.011,1.078,-43.335,-25.269,-4.578
-0.015,-0.009,1.062,-45.898,-23.376,-6.653
-0.015,0.002,1.06,-50.354,-21.729,-2.869
-0.029,-0.014,1.082,-47.974,-23.438,-2.93
-0.032,-0.016,1.073,-47.119,-27.466,-3.052
-0.019,-0.005,1.081,-51.086,-26.794,-4.272
-0.024,-0.012,1.07,-45.41,-27.466,-3.052
-0.024,-0.008,1.072,-44.739,-22.217,0.488
-0.035,-0.01,1.068,-47.913,-20.935,-3.723
-0.028,-0.016,1.083,-41.077,-21.423,-3.357
-0.013,-0.012,1.085,-43.091,-24.475,-2.319
-0.012,-0.006,1.07,-44.189,-21.057,-1.465
-0.021,-0.012,1.074,-42.969,-21.851,-7.935
-0.033,-0.014,1.06,-44.983,-25.085,0.0
-0.024,-0.012,1.069,-48.279,-28.87,-4.7
