timestamp_us,raw_mag,filtered,ax,ay,az
13717433,0.874,-0.022,-0.448,-0.464,-0.59
13727433,0.885,-0.033,-0.475,-0.442,-0.602
13737433,0.941,-0.034,-0.46,-0.503,-0.648
13747556,0.928,-0.03,-0.401,-0.498,-0.673
13757687,0.894,-0.032,-0.39,-0.478,-0.647
13767433,0.893,-0.037,-0.387,-0.53,-0.606
13777433,0.876,-0.042,-0.401,-0.569,-0.532
13787480,0.847,-0.051,-0.396,-0.574,-0.481
13797696,0.822,-0.064,-0.45,-0.526,-0.444
13807433,0.856,-0.072,-0.458,-0.537,-0.483
13817433,0.897,-0.07,-0.448,-0.594,-0.5
13827433,0.937,-0.058,-0.402,-0.651,-0.54
13837433,0.897,-0.049,-0.392,-0.628,-0.507
13847532,0.883,-0.047,-0.384,-0.618,-0.501
13857488,0.864,-0.049,-0.398,-0.625,-0.444
13867433,0.812,-0.058,-0.374,-0.604,-0.395
13877433,0.788,-0.074,-0.357,-0.598,-0.369
13887513,0.863,-0.079,-0.367,-0.665,-0.41
13898088,0.891,-0.071,-0.291,-0.736,-0.408
13907465,0.886,-0.062,-0.268,-0.748,-0.392
13917433,0.844,-0.059,-0.287,-0.703,-0.369
13927433,0.825,-0.064,-0.298,-0.684,-0.352
13937433,0.867,-0.064,-0.294,-0.707,-0.405
13947433,0.882,-0.058,-0.28,-0.694,-0.467
13957574,0.87,-0.052,-0.298,-0.692,-0.435
13967437,0.886,-0.046,-0.281,-0.692,-0.477
13977433,0.974,-0.03,-0.225,-0.816,-0.481
13987433,0.968,-0.008,-0.217,-0.823,-0.46
13997891,0.913,0.002,-0.154,-0.782,-0.446
14007612,0.87,-0.001,-0.176,-0.712,-0.468
14017433,0.844,-0.011,-0.166,-0.678,-0.475
14027433,0.871,-0.018,-0.209,-0.711,-0.458
14037737,0.968,-0.01,-0.261,-0.805,-0.471
14047984,0.982,0.009,-0.23,-0.85,-0.435
14057552,0.936,0.02,-0.221,-0.828,-0.377
14067437,0.928,0.022,-0.244,-0.826,-0.347
14077433,0.903,0.02,-0.22,-0.804,-0.348
14087433,0.873,0.012,-0.221,-0.752,-0.384
14099082,0.895,0.005,-0.202,-0.799,-0.349
14107500,0.896,0.002,-0.216,-0.805,-0.33
14117433,0.949,0.005,-0.288,-0.808,-0.406
14127433,1.057,0.026,-0.209,-0.938,-0.439
14137441,1.057,0.054,-0.142,-0.96,-0.419
14147433,1.092,0.08,-0.331,-0.914,-0.498
14157543,1.119,0.106,-0.143,-1.061,-0.326
14167461,1.033,0.118,-0.28,-0.957,-0.268
14177433,0.794,0.091,-0.227,-0.747,-0.147
14187433,0.804,0.043,-0.262,-0.732,-0.204
14199708,0.935,0.021,-0.295,-0.823,-0.331
14207457,0.949,0.021,-0.219,-0.838,-0.389
14217581,0.953,0.022,0.01,-0.888,-0.346
14227461,0.941,0.022,0.103,-0.887,-0.295
14237433,0.933,0.02,0.072,-0.911,-0.189
14247433,0.959,0.019,-0.059,-0.956,-0.05
14257680,0.944,0.021,-0.116,-0.937,0.022
14267567,0.849,0.009,-0.282,-0.799,-0.049
14277574,0.912,-0.004,-0.286,-0.822,-0.274
14287433,0.962,-0.001,-0.292,-0.846,-0.353
14297480,0.991,0.01,-0.159,-0.896,-0.391
14307621,0.948,0.017,-0.099,-0.906,-0.261
14317581,0.913,0.014,-0.11,-0.886,-0.191
14327457,0.925,0.008,-0.183,-0.901,-0.103
14337441,0.899,0.002,-0.202,-0.871,-0.094
14347433,0.906,-0.004,-0.21,-0.875,-0.109
14358280,1.058,0.009,-0.293,-1.002,-0.17
14367465,1.064,0.036,-0.295,-0.992,-0.244
