timestamp_us,raw_mag,filtered,ax,ay,az
15067433,1.068,-0.008,0.54,-0.787,0.479
15077433,1.08,-0.003,0.542,-0.788,0.501
15087437,1.059,0.001,0.504,-0.79,0.494
15097796,1.01,-0.004,0.435,-0.779,0.473
15107892,0.99,-0.016,0.389,-0.797,0.44
15117457,1.001,-0.026,0.378,-0.817,0.436
15127433,0.994,-0.033,0.378,-0.826,0.404
15137433,0.979,-0.041,0.402,-0.773,0.447
15147433,0.985,-0.047,0.403,-0.757,0.484
15158384,0.934,-0.057,0.408,-0.675,0.5
15167544,0.907,-0.073,0.409,-0.638,0.499
15177588,0.903,-0.088,0.393,-0.652,0.486
15187433,0.888,-0.102,0.336,-0.703,0.426
15197433,0.931,-0.108,0.319,-0.779,0.398
15207983,0.916,-0.109,0.328,-0.759,0.396
15217457,0.901,-0.112,0.388,-0.718,0.383
15227433,0.899,-0.116,0.432,-0.695,0.371
15237433,0.924,-0.115,0.495,-0.66,0.416
15247433,0.937,-0.109,0.533,-0.646,0.422
15258241,0.936,-0.102,0.517,-0.645,0.439
15267461,0.928,-0.097,0.483,-0.657,0.441
15277433,0.908,-0.096,0.408,-0.683,0.438
15287434,0.893,-0.098,0.383,-0.688,0.421
15297433,0.883,-0.101,0.323,-0.712,0.41
15307679,0.883,-0.105,0.375,-0.709,0.369
15317457,0.88,-0.106,0.376,-0.707,0.367
15327433,0.932,-0.102,0.439,-0.712,0.41
15337433,0.978,-0.086,0.518,-0.701,0.444
15347433,0.984,-0.067,0.551,-0.679,0.452
15357582,0.976,-0.053,0.553,-0.688,0.417
15367509,0.98,-0.041,0.54,-0.74,0.346
15377434,1.041,-0.025,0.556,-0.816,0.329
15387433,1.172,0.01,0.638,-0.923,0.338
15397433,1.228,0.057,0.615,-1.001,0.357
15408985,1.226,0.1,0.59,-1.008,0.371
15417437,1.22,0.131,0.596,-0.983,0.408
15427707,1.211,0.153,0.611,-0.966,0.399
15437433,1.218,0.168,0.608,-0.984,0.381
15447433,1.27,0.185,0.565,-1.063,0.404
15457433,1.314,0.208,0.497,-1.149,0.4
15467433,1.364,0.234,0.45,-1.22,0.412
15477433,1.354,0.257,0.403,-1.225,0.415
15487433,1.32,0.269,0.377,-1.192,0.424
15497433,1.296,0.268,0.354,-1.16,0.457
15507529,1.231,0.256,0.262,-1.093,0.503
15518029,1.16,0.229,0.157,-1.034,0.501
15527493,1.135,0.196,0.134,-1.004,0.512
15537433,1.078,0.159,0.128,-0.956,0.482
15547433,1.047,0.12,0.128,-0.933,0.458
15557433,1.039,0.084,0.106,-0.936,0.44
15567927,1.041,0.055,0.065,-0.947,0.426
15577457,1.041,0.032,-0.008,-0.954,0.418
15587433,1.022,0.012,-0.042,-0.93,0.421
15597433,0.998,-0.009,-0.146,-0.898,0.411
15607433,0.977,-0.03,-0.206,-0.849,0.438
15618284,0.981,-0.048,-0.23,-0.82,0.486
15627548,0.931,-0.066,-0.291,-0.733,0.494
15637433,0.877,-0.092,-0.234,-0.695,0.482
15647433,0.864,-0.119,-0.191,-0.71,0.453
15657433,0.827,-0.144,-0.083,-0.718,0.4
15667433,0.825,-0.167,0.008,-0.754,0.335
15677607,0.829,-0.183,0.044,-0.762,0.325
15687433,0.852,-0.191,0.102,-0.788,0.308
15697433,0.885,-0.19,0.119,-0.804,0.352
15707433,0.897,-0.182,0.152,-0.795,0.387
15718573,0.898,-0.173,0.179,-0.772,0.422
15727465,0.939,-0.16,0.21,-0.796,0.451
15737433,0.942,-0.144,0.196,-0.797,0.463
15747433,0.957,-0.128,0.184,-0.825,0.449
15757433,0.969,-0.112,0.155,-0.872,0.395
15767433,0.977,-0.096,0.165,-0.887,0.375
15777574,0.992,-0.08,0.178,-0.921,0.322
15787445,1.016,-0.063,0.228,-0.953,0.269
15797433,1.057,-0.042,0.235,-0.976,0.331
15807433,1.035,-0.024,0.277,-0.936,0.342
15818928,1.045,-0.01,0.286,-0.938,0.359
